poi_id,weight,infra_distance,observed_distance,trip_mode,tracker_id,journey_distance
150,0.00406504065040650407,1060,1100,FOOT,20265344,68500
150,0.00406504065040650407,1060,1100,FOOT,20265344,68500
150,0.00406504065040650407,1080,1100,FOOT,20265344,68500
150,0.00406504065040650407,1080,1100,FOOT,20265344,68500
3,0.00281690140845070423,410,410,BIKE,20188700,46110
184,0.00448430493273542601,1050,1000,BIKE,20224345,25790
163,0.00299401197604790419,2490,2500,BIKE,20244321,22000
31,0.02222222222222222222,680,680,FOOT,20266049,107380
129,0.00403225806451612903,1230,1200,FOOT,10080977,69800
130,0.00406504065040650407,6070,6100,BUS,20265344,52980
163,0.00326797385620915033,2450,2400,BIKE,10001825,72850
211,0.00414937759336099585,420,420,FOOT,20164129,75120
178,0.00383141762452107280,1000,1000,FOOT,10063981,45890
230,0.00284090909090909091,27670,27700,TRAIN,20257121,45580
230,0.00636942675159235669,330,330,FOOT,10017348,26130
184,0.00448430493273542601,1400,1400,BIKE,20224345,31100
259,0.00302114803625377644,680,680,FOOT,20047870,24980
130,0.00363636363636363636,1000,1000,FOOT,10034810,26390
130,0.00363636363636363636,1000,1000,FOOT,10034810,26390
152,0.01010101010101010101,3160,3200,BIKE,20017099,68880
155,0.01111111111111111111,450,450,FOOT,20132657,45760
43,0.00302114803625377644,460,460,FOOT,20275311,121560
41,0.00308641975308641975,1150,1200,FOOT,10004515,83500
274,0.00311526479750778816,900,900,FOOT,10069205,15000
230,0.01162790697674418605,57090,57100,TRAIN,10049709,62460
230,0.00709219858156028369,840,840,FOOT,20201852,7640
230,0.00316455696202531646,15200,15200,TRAIN,10081165,16260
178,0.03846153846153846154,990,990,FOOT,10014752,45490
163,0.00523560209424083770,3290,3300,BIKE,10038951,29630
253,0.00313479623824451411,1630,1600,FOOT,20268808,43130
230,0.00352112676056338028,1450,1400,FOOT,20235122,29900
184,0.00284090909090909091,280,280,FOOT,20276130,65450
150,0.00331125827814569536,6010,6000,CAR,10031006,96850
184,0.00510204081632653061,1570,1600,FOOT,10067298,50300
135,0.00510204081632653061,1570,1600,FOOT,10067298,50300
41,0.00276243093922651934,610,610,TRAM,20055398,41910
123,0.00431034482758620690,490,490,FOOT,10008448,52690
41,0.00276243093922651934,320,320,FOOT,20055398,42050
130,0.00314465408805031447,500,500,FOOT,20235434,114070
2,0.00317460317460317460,1490,1500,FOOT,20281162,25110
230,0.00574712643678160920,1270,1300,FOOT,10055375,29960
90,0.00335570469798657718,1060,1100,FOOT,10014389,39200
187,0.00294985250737463127,1310,1300,FOOT,20224235,12600
129,0.00473933649289099526,2040,2000,BIKE,20062579,27700
1,0.00401606425702811245,1600,1600,FOOT,20197025,74000
41,0.00276243093922651934,3920,3900,BIKE,20055398,40210
253,0.00302114803625377644,770,770,FOOT,20264959,40650
81,0.01785714285714285714,1130,1100,BIKE,20241727,122230
100,0.00281690140845070423,1100,1100,FOOT,20276012,90220
129,0.00275482093663911846,780,780,FOOT,20252234,74030
253,0.00617283950617283951,440,440,FOOT,20054406,32840
178,0.00343642611683848797,340,340,FOOT,10078538,34040
230,0.00290697674418604651,27520,27500,TRAIN,20043213,39300
184,0.00305810397553516820,220,220,FOOT,20275316,24520
184,0.00305810397553516820,220,220,FOOT,20275316,24520
231,0.00299401197604790419,1430,1400,FOOT,20274903,43100
18,0.00302114803625377644,770,770,FOOT,20264959,46370
81,0.01785714285714285714,1120,1100,BIKE,20241727,93800
59,0.01369863013698630137,1030,1000,FOOT,10028867,25540
178,0.01369863013698630137,1030,1000,FOOT,10028867,25540
178,0.00704225352112676056,1020,1000,FOOT,20251988,28530
230,0.00689655172413793103,1270,1300,FOOT,20064106,105800
163,0.00354609929078014184,2170,2200,TRAM,20273684,151600
178,0.00280898876404494382,670,670,TRAM,20273398,14970
119,0.00757575757575757576,680,680,FOOT,10059339,152080
194,0.00333333333333333333,590,590,FOOT,10037009,66250
194,0.00333333333333333333,490,490,FOOT,10037009,66250
73,0.00362318840579710145,1400,1400,FOOT,20064299,18570
184,0.00448430493273542601,1310,1300,BIKE,20224345,28000
178,0.00343642611683848797,390,390,FOOT,10078538,34120
230,0.00293255131964809384,1070,1100,FOOT,10051714,210800
230,0.00352112676056338028,27890,27900,TRAIN,20235122,29730
184,0.00448430493273542601,1250,1200,BIKE,20224345,27500
100,0.02857142857142857143,1060,1100,FOOT,10006411,97800
81,0.05555555555555555556,800,800,FOOT,20278191,32000
152,0.00316455696202531646,2000,2000,TRAM,20131434,216500
163,0.00354609929078014184,2730,2700,BIKE,20273684,161630
178,0.00343642611683848797,1040,1000,FOOT,10078538,34390
90,0.00515463917525773196,880,880,FOOT,10006179,25840
163,0.00393700787401574803,2400,2400,BIKE,10037604,32130
59,0.00352112676056338028,3800,3800,TRAM,20274164,124400
178,0.00352112676056338028,3800,3800,TRAM,20274164,124400
41,0.00276243093922651934,620,620,FOOT,20055398,39320
230,0.00704225352112676056,105000,105000,TRAIN,20277226,108410
152,0.00487804878048780488,3290,3300,BIKE,10042283,29060
230,0.00314465408805031447,28960,29000,TRAIN,20223679,34100
230,0.00574712643678160920,27580,27600,TRAIN,10055375,29890
184,0.00277777777777777778,1460,1500,FOOT,20197089,6970
230,0.01818181818181818182,5130,5100,BIKE,10017364,214000
163,0.00326797385620915033,2360,2400,TRAM,10001825,95770
41,0.00308641975308641975,490,490,TRAM,10004515,83500
31,0.00384615384615384615,170,170,BIKE,10017422,96770
130,0.00529100529100529101,1050,1000,CAR,10015128,19500
216,0.00284900284900284900,400,400,FOOT,10082450,24400
265,0.00284900284900284900,400,400,FOOT,10082450,24400
152,0.00384615384615384615,3090,3100,BIKE,10017422,73300
263,0.00299401197604790419,3050,3000,FOOT,20244321,17200
163,0.00520833333333333333,3250,3200,TRAM,10065817,23100
98,0.00400000000000000000,740,740,FOOT,20088242,18940
18,0.00280112044817927171,800,800,FOOT,20249453,116800
129,0.00520833333333333333,690,690,FOOT,10065817,22510
100,0.00294985250737463127,1720,1700,FOOT,20224235,20800
150,0.00581395348837209302,2840,2800,CAR,10067369,25300
152,0.00280112044817927171,3110,3100,BIKE,20236722,21900
128,0.00328947368421052632,1070,1100,FOOT,10051771,50450
151,0.00300300300300300300,580,580,FOOT,20277213,97160
110,0.00381679389312977099,540,540,FOOT,20057080,55140
110,0.00381679389312977099,540,540,FOOT,20057080,55140
41,0.00277008310249307479,2590,2600,BIKE,20237322,69500
178,0.00343642611683848797,370,370,FOOT,10078538,31990
230,0.00625000000000000000,380,380,CAR,20061133,267180
129,0.00333333333333333333,1930,1900,FOOT,10023547,27300
1,0.00383141762452107280,1790,1800,BIKE,10063981,53400
178,0.00925925925925925926,1010,1000,FOOT,20083331,34670
129,0.00476190476190476190,820,820,FOOT,20282025,31520
230,0.00319488817891373802,2460,2500,BIKE,20172876,219000
41,0.00308641975308641975,1320,1300,FOOT,10004515,77850
230,0.00309597523219814241,440,440,FOOT,20227502,112610
41,0.00276243093922651934,2160,2200,TRAM,20055398,40450
184,0.00448430493273542601,1760,1800,FOOT,20224345,27240
