poi_id,poi_type,aantal,afstand_poi_station,loopafstand_gem,naam,station_naam,inuit,station_type,aantal_unieke_trackers,aantal_trips,aantal_trips_trein_station_buffer,journey_distance_gem,aantal_regionale_reizen,aandeel_regionale_reizen,aantal_trips_lopen,aantal_trips_fiets,aantal_trips_btm,aantal_trips_trein,aantal_trips_auto,fractie_lopen,fractie_fiets,fractie_btm,fractie_trein,fractie_trein_station_buffer,fractie_auto,aantal_trips_gewogen,aantal_trips_lopen_gewogen,aantal_trips_fiets_gewogen,aantal_trips_btm_gewogen,aantal_trips_trein_gewogen,aantal_trips_trein_station_buffer_gewogen,aantal_trips_auto_gewogen,fractie_lopen_gewogen,fractie_fiets_gewogen,fractie_btm_gewogen,fractie_trein_gewogen,fractie_trein_station_buffer_gewogen,fractie_auto_gewogen,aantal_trips_station,aantal_trips_station_lopen,aantal_trips_station_fiets,aantal_trips_station_btm,aantal_trips_station_trein,aantal_trips_station_auto,aantal_trips_station_gewogen,aantal_trips_station_lopen_gewogen,aantal_trips_station_fiets_gewogen,aantal_trips_station_btm_gewogen,aantal_trips_station_trein_gewogen,aantal_trips_station_auto_gewogen,fractie_station_lopen,fractie_station_lopen_en_trein,fractie_station_lopen_gewogen,fractie_station_lopen_en_trein_gewogen,geom_polygoon,station_geom
60,gezondheid,13,1813.295657,,GGZ Delfland,Delft,40435,knooppuntintercitystation,11,962,0,12341.43451143451,602,0.62577962577962577963,27,197,3,0,735,0.028,0.205,0.003,0.000,0.000,0.764,3.394,0.091,0.914,0.012,0.000,0.000,2.376,0.027,0.269,0.004,0.000,0.000,0.700,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,010600002040710000010000000103000000010000001000000009F445726197F4407043712245661B4155534A63DE9CF440ED29F23B3B671B412DE7F07DB399F4407A69F65361681B41E0373481B3A1F4401C30B6514B691B41BBA628B5EAB6F440FF3EB32F9E611B41107B9F8E21AFF44007F7CC9667601B41DEF78E51D0A9F440C500890A7C5F1B411AB500123EA8F440E8F96F5F17601B41BC8490E06FA4F44024CC7000895F1B418E6C4C5446A4F440216CC219965F1B4153A1167C759EF4403E4DD3D8D8601B41067817DFCD9AF440B5AD5CE90C621B410F84FD28F499F4403F95C2AE69621B41D626D12C319DF440B61D3896DD621B41A2D3564A9498F44020C0A727A4641B4109F445726197F4407043712245661B41,0101000020407100007169429F0290F44017A1C9FF11481B41
61,gezondheid,267,5642.99633845,,Máxima Medisch Centrum,Eindhoven Strijp-S,3612,stoptreinstation,145,2152,3,19409.656133828998,1643,0.76347583643122676580,39,377,80,3,1653,0.018,0.175,0.037,0.001,0.001,0.768,11.424,0.220,1.906,0.352,0.027,0.027,8.919,0.019,0.167,0.031,0.002,0.002,0.781,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,010600002040710000010000000103000000010000000C0000000F17AAF9D72703414D2CE5C0422D17416D0D4B55A22E0341A4A567F4D62F17416E80F1703D320341D6199042442F1741F4A3E4974C34034172681206A52E174147B74B9A2C350341F8B2ADBE4E2E174135618373FF3503419049945BD92D174135BC463FE5370341A6720D089D2C17414BDB72E7B43C0341908DE8157B2917411FF1A465AA310341AC1AB5645A271741A5F2E72F4131034142FA300C98271741D23910A5EE300341BDECE6C7C92717410F17AAF9D72703414D2CE5C0422D1741,01010000204071000004F6DE92D48003418F44F4317F7A1741
62,gezondheid,301,6023.69926714,,Sint Antonius Ziekenhuis Nieuwegein,Houten,8269,knooppuntstoptreinstation,199,2291,0,26394.015713662156,1575,0.68747271933653426451,139,319,15,2,1816,0.061,0.139,0.007,0.001,0.000,0.793,13.633,0.687,1.561,0.047,0.006,0.000,11.333,0.050,0.115,0.003,0.000,0.000,0.831,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,0106000020407100000100000001030000000100000012000000FC219C55D5550041FD5593DFC75F1B413504A50990570041B72C6E2030611B41157E6B143B590041EDE8F731ED621B41D98CDFE6125A004147C8348CD1621B414AA655C7975A00410485C52020631B41B40AE66A2A5B004111CE3E9579631B4181BA9949F45F004176815D3C5E621B416AD2D82A0563004192CF5D7297611B415261A23FBF620041303062A366611B4115AB962C8E60004100A6CA2CBE5F1B41964E3B69435F00411CA4A56DB85E1B411154C1CA165E0041B13635EB075F1B41CC2CBC4D6A5D0041DA3CE490055F1B416032A845245C0041C4B809F7E65E1B41A6285BE48D590041FD6008574D5F1B416D8D67456C5800418842CB73565F1B4112E8479B295700419BC3CDBB875F1B41FC219C55D5550041FD5593DFC75F1B41,010100002040710000A208853628160141E51DBEBE1E701B41
63,gezondheid,88,4936.81769546,,Ziekenhuis Amstelland,Amsterdam RAI,4842,stoptreinstation,76,388,0,13418.711340206186,144,0.37113402061855670103,25,54,2,0,307,0.064,0.139,0.005,0.000,0.000,0.791,3.045,0.154,0.424,0.070,0.000,0.000,2.396,0.051,0.139,0.023,0.000,0.000,0.787,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,010600002040710000010000000103000000010000000700000038A7257D3D43FD40A9D2CBBD21351D41460A4FFBCC43FD4006BEF0B787351D4192B56A9CDC46FD403CDACF3368371D41D8F6A4296353FD40E01EC87D46361D411C74F771E64FFD40706E99C3E2331D415CEFFE616E4CFD40F3846F6E2A341D4138A7257D3D43FD40A9D2CBBD21351D41,0101000020407100001460E0D7CB92FD4036236E4BB0801D41
64,gezondheid,360,1926.07063127,,Amphia Breda,Breda,37053,knooppuntintercitystation,209,2040,3,16110.612745098038,1151,0.56421568627450980392,44,328,3,4,1661,0.022,0.161,0.001,0.002,0.001,0.814,17.281,0.224,2.167,0.173,0.028,0.025,14.689,0.013,0.125,0.010,0.002,0.001,0.850,4,0,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,010600002040710000010000000103000000010000003B0000000A67B7A8F2C4FB40667C2B6B09611841364064169EC9FB40E4033914606318413CC16A32D6C9FB402BF7741C59631841B87434BFECC9FB4048E33975646318416B725416FEC9FB40DC4D534962631841796D387A0AD1FB40BC84672B8362184114599B574ED4FB407E12328120641841C69B4C1162D4FB405A07BC4C2A64184105A8FB2D7AD5FB4002E372BEEF6318415FFFE29749D6FB40C154B960C46318419A10EE0E52D8FB40D3C5548957631841C002138F23DCFB403733B5338B621841889FB3DAD5DDFB4001A006D84D6218415E8D02647EDEFB40C1D079912A62184152BA6A2A29DFFB40627E0C7C04621841E60776BFE2DFFB40F4F773B9DC611841EE6F5259A0E0FB40D207E0C1B56118416B0EFA491CE2FB404B09AB006A6118418C23EE4B52E2FB40FA726CA85F61184103554FE38AE2FB40F3E5E0545661184154807A9DC2E2FB4011E810B84D61184118E5FC1EFCE2FB4052D7833C45611841E79C30D639E3FB401CF39C9C3C6118419A3BC14356E4FB40CCDD89B815611841E0F8ED4C85E4FB407E0016430F61184146CE395121E5FB40E44327F1F960184130D4029052E5FB40F11C3636F36018410E0368D87DE5FB4049256B4BED601841306435C974EBFB406D6A28BB1F601841A045D2B9E5EBFB40787BF8BF0F601841AC53A5764CECFB4032F70BCAFF5F1841DEC63D2AB8ECFB40871CE08BEB5F1841B04D961D16EDFB40F4A2CA54D75F184110022C8768EDFB4056EBD788BF5F1841C379882DB3EDFB40B142E5C0A75F1841A809F93DF4EDFB401349887A8E5F184191ED266931EEFB40A6F63FC4745F1841E7C53EB3E8EFFB40B4589C48755E1841F807243991ECFB40710FC757165E184164C7FD3A5FECFB4015EAED41105E184190EDD66B2FECFB408A9E8819095E1841801CC44101ECFB402402305C015E1841E5324F4CD4EBFB40A08D4B2CF95D18414223D67628E8FB40BA91ECAB345D184156C824902DE7FB40A1C640A5035D1841F86270AB18E6FB4048DD0C6DD15C1841F0C0D05AE6E5FB4035005645C85C1841C64D9FEFF4E4FB402ED5387A9C5C18413BABE3793DE3FB4099178040025D1841D6F7FE0092E2FB400BAF3E7CCE5C18411886FD98CAE1FB40771AC672F45C18412A473051BDE0FB4016113A9C245D18411A5E0ABF2FDFFB4036C0945C635D18410443A99BBFDDFB40BA38BB7D9C5D1841AB4F94EB26DCFB400A667349DA5D1841F01E3B7AAEDAFB40CEE04046105E18412060FCED42D8FB409DB55A04655E18415479D97458C5FB404C2AFC80FB6018410A67B7A8F2C4FB40667C2B6B09611841,0101000020407100004ADC48D2EB91FB40E3AEFE7A4B781841
65,gezondheid,20,6763.08919926,,Parnassia,Den Haag Moerwijk,3203,stoptreinstation,15,42,0,20568.809523809523,27,0.64285714285714285714,4,3,0,0,35,0.095,0.071,0.000,0.000,0.000,0.833,0.438,0.211,0.030,0.000,0.000,0.000,0.197,0.481,0.069,0.000,0.000,0.000,0.450,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,010600002040710000010000000103000000010000001F000000FBB56267690AF24045AA617A498B1B416BC71B40160DF240884F9AB9988B1B419EAA2AB90E11F2404E7F37540E8C1B41165ECC7A1D0FF24066EE52433A8D1B418945F8714317F2405DBC84A3248E1B41E5EC5A516623F2408DDD05400D8F1B413A0E064BC02AF24035D203F6A58F1B41A9F438F97B2BF2405E53273A308F1B41A58BCFB9F52DF240FB11EF553F8F1B41BA3D25543D2FF240077206BB908E1B4151BC824F7D30F2408A0825DB8C8E1B41F60F6496F330F2406D62697D338E1B413BF674E4DE37F240DBF9632EDD8E1B418E117FB1A03BF24054FE3785358D1B4153FA85982143F240A4B1B7B0FB8D1B41FC7D853DB444F240E320F579E38C1B4114AE3703DC45F2406D568F2FF88C1B41AA4AB877BB47F240FE037014088C1B41519C5A11DB42F240DECBA5106E8B1B41F71501DEF843F240EB746685AF8A1B413E40F6D76240F2402245D69779891B4175C7A120A93DF240AC2C09152B891B418F037A0CBE3CF240CE2DE86F99891B41A88EA66CA83BF240A7F53CDEC7891B41969DCBFEDD34F240E6BC75C1E6881B41EC9C0DD6A62AF240E10B55B556871B4156E145B2A116F240F505213BEB841B410A6E21551616F240646CDDE640851B41A6EFCCE22A15F2408B6BFE382A851B41984230B0C80DF240E9D04BFB39891B41FBB56267690AF24045AA617A498B1B41,0101000020407100000F982CD8DEC7F3403D7D3D7EE69A1B41
66,gezondheid,198,1680.5247657,2030,Reinier de Graaf Gasthuis,Delft,40435,knooppuntintercitystation,152,1669,2,11369.257040143799,773,0.46315158777711204314,85,249,25,2,1308,0.051,0.149,0.015,0.001,0.001,0.784,9.975,0.401,1.886,0.174,0.008,0.008,7.506,0.040,0.189,0.017,0.001,0.001,0.752,2,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.500,0.500,0.464,0.464,0106000020407100000100000001030000000100000023000000219A3B76DF2BF440B465A7BBDE371B41CB549ED22B2CF440445DD41BE4371B41595618CF172CF4403125A4D4F6371B41C889B0F9E033F440879BA0A980381B41C9B1E8D37F35F440D839455497381B41EB9AF787CB36F4405A4604BEAE381B417AD985A10D38F440405B0A6FC5381B419A0D176D5B38F440A88242F0CA381B41E5412040BF39F440BFE1389A03391B41ABE05DD76546F44000731111E0391B41A46DF191D34AF44082E32A632D3A1B414A97A8AAF14AF4407665975A143A1B4136AE2AA30A4BF440C5C8B317FA391B41E8D932D2334BF4408F16F715B3391B414E890339E34BF44041D6C88A09391B419AA27C62254CF44002A8D1A6F4381B41A72F3230554DF440AEB718F9CB371B418B1149DB674CF4409F6D459ABB371B41959CE8AF974BF440B32B67939E371B41BBEE35E3C24AF44090E668E560371B41A134F5FF824AF440FE295B1064371B416CB55F71DC49F440278E915C5B371B41721FBA0B0747F44024A1AC7A2A371B4124027D778646F44071DAFCE222371B41941ADBF93445F44002F4B6FD22371B413070E166A73FF440684EEE58BF361B419F990C87663DF440584F2827AA361B415232A67A073CF440528168EADC361B41C8144EEB1C3CF4403002B3E0BA361B4177D6D184A238F4404750CD177E361B41AF97F7F32237F440C508240067361B4199B3ABAB682EF44087C9F4AFD2351B41A114D019DA2DF44012B25EE754361B41C96D315C892DF440FFE88DB951361B41219A3B76DF2BF440B465A7BBDE371B41,0101000020407100007169429F0290F44017A1C9FF11481B41
67,gezondheid,89,724.52147826,,Antonius Ziekenhuis,Sneek,4455,knooppuntstoptreinstation,65,896,0,21606.83035714286,494,0.55133928571428571429,5,85,2,0,804,0.006,0.095,0.002,0.000,0.000,0.897,4.316,0.018,0.412,0.009,0.000,0.000,3.878,0.004,0.095,0.002,0.000,0.000,0.899,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,0106000020407100000100000001030000000100000030000000FB3E7C460CFC044164231401CC1D2141DE3BF67D0EFC0441BF075281D21D214195594BFD5EFC0441222BCA9D171E21414DD275D9BAFC0441866A2380611E2141A0D80BC0D0FC0441941284C6681E21416C74B8001BFD0441172312A9751E2141ECC3EA474AFD0441974EC3AB8C1E2141277F7E269BFE0441692516FBC01E2141B11DD0BBACFE0441DB708AF1C91E21410FEA35F4AEFE0441F257616CDF1E21416829C67B9AFE04414E92906EF01E21413D45A92F55FE0441CC39C932101F2141EEF671F645FE0441127C6C4B481F214115394BA8A8FE0441F48F1D0C811F214125DB1F7D1BFF044184869E71851F2141767C5DEDA700054123AB79E37B1F214154BB9FAEF80105418B993315731F2141988ACF820F050541DB1469AF421F21419AA66805F905054120774B07361F2141DE9413750006054153B213491D1F21415CABA5C22407054150FC3F93A11E2141C8C02BBDF2060541C3ECA1799A1E2141478E777119070541A2BD92988A1E2141587CD92820090541E80632B7D91E2141104A2FAF8F09054158ED9219AC1E214178A36A6940090541B6B529B2561E2141C9CD545724090541944DFA3D441E214141E44075F8080541209425F6371E21411ADE59F9210805418292C1970D1E21413B892D51DF060541D7EEAADBD21D214173CEFC466F0605417792F446BB1D214129E96A5907060541DD839314A31D21413FEF45E7A3050541B393FA6D901D21411C451C0F2205054129BF1C667F1D2141483A830185040541604BD9C6661D21414349464BA9030541E57ED4DC441D21415B040662EA0205419502B421241D2141CBFF46708C02054184E1BCEA161D2141DDC1F5A34A020541C020831A171D2141718474E3D101054119CB59342A1D2141C2B2B816D5000541EF5FE3F1591D214191EE92057F000541E0662BC35C1D2141AD17636C0E00054165B17B716C1D21413C5141CBC4FE04416BA36A38971D2141C736263626FE04415BD4E7A1A21D21419499D2FD36FC0441BA39B09FC01D2141FFB34FF715FC0441EEEC74F5C51D2141FB3E7C460CFC044164231401CC1D2141,010100002040710000E87FB6CDBA1705412A96C89E6E1C2141
68,gezondheid,93,999.33880915,759.1666666666666,Antoni van Leeuwenhoek,Amsterdam Lelylaan,15908,stoptreinstation,77,1294,5,25180.8114374034,792,0.61205564142194744977,45,170,16,47,1016,0.035,0.131,0.012,0.036,0.004,0.785,5.963,0.183,1.297,0.073,0.222,0.039,4.188,0.031,0.217,0.012,0.037,0.007,0.702,47,24,20,2,0,1,0.2,0.1,0.1,0.0,0.0,0.0,0.511,0.511,0.447,0.447,01060000204071000001000000010300000001000000070000005040A3C7A77AFC4012913E4401991D4120F6D895E47AFC4043B559599E991D41EE0B592F8286FC401DBA818391991D41FB1D54C8B686FC40E884DAA54B961D41E200E44B0A86FC40414976394B961D4123099E4DC37AFC409E0DA9EE44961D415040A3C7A77AFC4012913E4401991D41,010100002040710000B46D8D92B1A3FC40474E3128DBA41D41
69,gezondheid,12,1556.78249818,1587.3076923076924,GGD Haaglanden,Den Haag HS,34892,knooppuntintercitystation,12,66,19,19653.636363636364,42,0.63636363636363636364,13,6,2,27,18,0.197,0.091,0.030,0.409,0.288,0.273,0.236,0.052,0.019,0.006,0.099,0.070,0.061,0.219,0.080,0.023,0.420,0.295,0.259,27,26,1,0,0,0,0.1,0.1,0.0,0.0,0.0,0.0,0.963,0.963,0.963,0.963,010600002040710000010000000103000000010000006B000000F9E7AEC55CA8F3409E1E2640DABF1B41F2B7F46E5EA8F340C6DFEC82DABF1B41D05CF0CB5DA8F3408A17B1DEDABF1B411C1BEC9088A8F340500A7918E0BF1B41678E92A389A8F340F9E6E4B0DFBF1B4156CDFFF58BA8F3408BAD6EFEDFBF1B4156459E518BA8F340B02C6A43E0BF1B416A765F24EFA8F340D4469AC1EEBF1B41EFA9B00F45AAF3400B56127721C01B41CC45FF2645AAF340F1F2382721C01B416B512BAE47AAF3400C62973B21C01B41AFD336B047AAF340F574C45D21C01B41C368E0BD4CAAF34096F81C7B21C01B418A620EDA4EAAF3403E5B37BE23C01B4188DE846359AAF340AC5C7DA925C01B4165786EB162AAF340CDF2D15025C01B41C663547666AAF340FB5B21F825C01B41134985C866AAF3407BA4A3D525C01B41D8BF77E368AAF340F3C3C72E26C01B4153B2ED0668AAF3404BF6F87326C01B411736ED782FABF3407006504549C01B41F0CA97652EABF34012A87FA149C01B41F0A7438330ABF340364C35284AC01B41A261BD2231ABF340E0F0A8664BC01B41B63D105836ABF34050E890454CC01B4133DEAF1E3CABF340F87283A04BC01B41D1DDF3FD3CABF3400EB9E3884BC01B41F7FAAA3C49ABF340FCAA12FF48C01B41C83A0B6378ABF340209340C451C01B4178A3A5D775ABF3400F64B53E53C01B417AFE735576ABF340379C4EF555C01B41C60067D37CABF34087696D1D58C01B414C63D0657CABF34004586A4B58C01B4188456EC67DABF3403C152C5059C01B4102B0B0EE81ABF340AF689D1E59C01B415ACFADAD87ABF3403DA86DCF59C01B416C4F238A92ABF340B0716DD059C01B414E7B17729BABF34049F0E14F58C01B41DD329BD0CAABF340A1E4DA1461C01B41C0E39E47CAABF340DA0C574E61C01B414E31F093C4ABF340E1EC8B0565C01B41AC8F988FC3ABF340FE665B5C66C01B41859AE6B0C7ABF340A6C30E8C67C01B4161E4A6EECDABF3401C91815867C01B41AD0A5B26D0ABF3409F54EFBC67C01B41A689B039D1ABF3406FBCBF6067C01B41299B4312EBABF340337305226CC01B41469C3C7B92ACF3403CAF89498BC01B41A58CCE9A8EACF340D7A0E6808CC01B411956E30A99ACF3405F2EDA998EC01B418FC1F5C3B6ADF3409EFC4E49C8C01B419F1F5F0C30AEF3406D6B09E3A0C01B4170AC3A5638AEF340EC1DD43A9EC01B41FCECFF7B21AEF3405F5E6AFF99C01B417076A14F33AEF340C274F09093C01B414BD2B37E6AAEF3406123903E81C01B4128784F2029AEF34039AA74AB74C01B41E08A959202AEF3408116429182C01B411AA8074DE7ADF340F5B956D17DC01B418DB5E34FD6ADF3407584D0687AC01B410A03D447D7ADF3400A4220187AC01B415C43CA8D96ADF3408A6E0B406DC01B4147937097BEADF340954365FB58C01B41578062BDDFADF340388891933FC01B411878B00352AEF340A71FD84351C01B4193A97A29E3AEF340947819A316C01B410DDA314D8AACF34078BA3324B9BF1B41C9ACCC736AACF340FC946569C5BF1B417E139C9371ABF3403807D766A3BF1B41A788329F31ABF340FC7D3F7DC4BF1B41CB5BDF6E1AACF3400D25ABB6E5BF1B4166AAF6B9F7ABF3408E42FDBAF3BF1B41D9D48EAC27ACF340F8239329FBBF1B41910BCBE5E1ABF34072FE89F61DC01B410D6227666FABF34047897EE10FC01B4154CDF4E76DABF34061843C9910C01B412B8D86CC19ABF340404B0B3B06C01B413C9CBAF891AAF34099DFC28EF5BF1B411A090D8791AAF340BCAD6578F5BF1B4121B019456EAAF3405B684C1BF1BF1B4175BFBD8851AAF340142D7490EDBF1B4179A58DCB49AAF340A3A8C991ECBF1B41FEEF272449AAF340ABA44624E7BF1B4126A2268402AAF3406C49306ADEBF1B41871E541600AAF34009932528DEBF1B4139EDD1D8EDA9F34004103B57E1BF1B418664E576E2A9F34000A880F5DFBF1B41AA4C8778E1A9F340A4DFBC5ADABF1B41F4E7128698A9F3409D1D1E53D1BF1B413E33026686A9F340B8D2E198D4BF1B418CD5700A61A9F34080306FF9CFBF1B41C3C0C1CC39A9F3409A6E070CCBBF1B4105342EB067A9F340CCF9E8BAB3BF1B4184FD0F804AA9F340AA0D88F7AFBF1B4183D13D964CA9F340EA8CED00B0BF1B417391CC784CA9F340CEB83FEAAFBF1B412A8470E041A9F340B2DF2C31ABBF1B4120F3734B32A9F3409DC38E77A7BF1B4110987AF31EA9F340432BFC0BA5BF1B41EA5B44B909A9F3402BD0A125A4BF1B418585B2EE09A9F340B59ADAF7A3BF1B4104A73F35F1A8F340DF240021A5BF1B4173CE371CD8A8F340714A71E2A1BF1B413BED5F0BD5A8F34078ED2AFCA1BF1B419E7A4D95BEA8F3406D5AB076ADBF1B4198251B67B6A8F34076AE0D6DACBF1B41F9E7AEC55CA8F3409E1E2640DABF1B41,010100002040710000E5FBDBC30505F4407FFB081133B61B41
70,gezondheid,76,1343.6833571,,Spaarne Gasthuis Haarlem-Noord,Santpoort Zuid,992,stoptreinstation,68,459,0,20628.88888888889,288,0.62745098039215686275,7,63,3,0,386,0.015,0.137,0.007,0.000,0.000,0.841,2.136,0.027,0.271,0.013,0.000,0.000,1.825,0.013,0.127,0.006,0.000,0.000,0.854,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,01060000204071000001000000010300000001000000090000009A59A7B30E94F940E54ECD7625171E41543D29BC2995F940D95E8631C1171E41427A90AA1897F94080C0595CB7181E41DD5ABB1CD998F940DF57BADB84181E410C808FAA9EA3F9408E44E77A50171E41C316C6B44CA3F940993746E322171E411F787EC162A1F9405768ACDB0D161E4134B60F6B43A0F94020F890C19D151E419A59A7B30E94F940E54ECD7625171E41,010100002040710000ACFE0084064AF940C35C8D2C7F121E41
