poi_id,weight,infra_distance,observed_distance,trip_mode,tracker_id,journey_distance
25,0.00280898876404494382,660,660,FOOT,20105650,34290
12,0.00458715596330275229,900,900,FOOT,10022965,44100
5,0.00574712643678160920,1150,1200,FOOT,10012762,54800
25,0.00390625000000000000,1090,1100,FOOT,20056588,43600
25,0.00293255131964809384,730,730,FOOT,10013840,85330
5,0.00380228136882129278,35910,35900,TRAIN,10066815,38800
5,0.00331125827814569536,1380,1400,CAR,10004635,36420
5,0.00331125827814569536,1380,1400,CAR,10004635,36420
5,0.00462962962962962963,2720,2700,FOOT,20272643,94000
9,0.00315457413249211356,36680,36700,CAR,20264648,104500
14,0.00280112044817927171,770,770,FOOT,20253830,52170
25,0.00520833333333333333,500,500,FOOT,10082459,32400
25,0.00714285714285714286,500,500,FOOT,10035339,65200
5,0.00404858299595141700,38510,38500,TRAIN,20223302,357300
2,0.00900900900900900901,500,500,FOOT,20293463,30600
25,0.00293255131964809384,1370,1400,FOOT,10013840,59700
25,0.01694915254237288136,460,460,FOOT,20119317,64460
14,0.00341296928327645051,1700,1700,FOOT,20286228,168900
12,0.00275482093663911846,6560,6600,CAR,20252234,23600
12,0.00275482093663911846,360,360,FOOT,20252234,21650
5,0.00366300366300366300,2730,2700,CAR,20267670,140840
5,0.00366300366300366300,940,940,TRAIN,20267670,140840
5,0.00512820512820512821,1130,1100,FOOT,10027281,67400
25,0.00278551532033426184,460,460,BIKE,10055931,74350
25,0.00500000000000000000,1380,1400,FOOT,20232640,92600
27,0.00315457413249211356,1340,1300,FOOT,20264648,49200
36,0.00367647058823529412,4540,4500,TRAIN,20228916,31000
36,0.00584795321637426901,4310,4300,TRAIN,20267039,30700
5,0.00483091787439613527,850,850,BIKE,20173165,34350
5,0.00304878048780487805,32790,32800,TRAIN,20234860,88100
25,0.00390625000000000000,1340,1300,FOOT,20056588,42600
36,0.00440528634361233480,4180,4200,TRAIN,20241732,49660
36,0.00440528634361233480,4230,4200,TRAIN,20241732,49660
25,0.00293255131964809384,1340,1300,FOOT,10013840,60100
2,0.00900900900900900901,440,440,BIKE,20293463,30540
5,0.00331125827814569536,850,850,FOOT,10004635,35150
5,0.00304878048780487805,1320,1300,FOOT,20234860,87800
25,0.00377358490566037736,430,430,BIKE,20029522,41880
5,0.00383141762452107280,530,530,FOOT,20275996,143820
25,0.00480769230769230769,760,760,FOOT,20287194,31250
25,0.01886792452830188679,1390,1400,FOOT,20226551,137100
36,0.00341296928327645051,4650,4600,BIKE,20286228,90200
1,0.00729927007299270073,1770,1800,FOOT,10013150,8100
25,0.00377358490566037736,430,430,FOOT,20029522,41810
25,0.00293255131964809384,1260,1300,FOOT,10013840,60800
25,0.01298701298701298701,690,690,FOOT,20270156,62190
25,0.00374531835205992509,550,550,FOOT,20056257,63150
25,0.00293255131964809384,1200,1200,FOOT,10013840,59600
5,0.00331125827814569536,950,950,FOOT,10004635,35150
25,0.00305810397553516820,660,660,FOOT,20270322,11970
25,0.01694915254237288136,420,420,FOOT,20119317,62820
6,0.00529100529100529101,3570,3600,BUS,20084176,59180
37,0.00274725274725274725,1360,1400,FOOT,20095381,22900
25,0.00500000000000000000,1370,1400,FOOT,20232640,89700
14,0.00574712643678160920,2190,2200,BUS,20246931,89300
2,0.00900900900900900901,460,460,FOOT,20293463,43160
36,0.00301204819277108434,4290,4300,TRAIN,10040312,4300
36,0.00900900900900900901,5950,6000,TRAIN,20008647,12010
5,0.00335570469798657718,31630,31600,TRAIN,20043650,123150
2,0.00900900900900900901,440,440,FOOT,20293463,34340
25,0.00389105058365758755,430,430,FOOT,10040830,145530
2,0.00900900900900900901,500,500,FOOT,20293463,31700
25,0.00280112044817927171,470,470,BIKE,10041634,84870
25,0.00280898876404494382,740,740,FOOT,20227634,33640
14,0.00306748466257668712,1020,1000,FOOT,20279350,66860
2,0.00900900900900900901,31450,31400,TRAIN,20293463,33700
12,0.00275482093663911846,6450,6400,CAR,20252234,22100
2,0.00900900900900900901,440,440,BIKE,20293463,31440
36,0.00331125827814569536,4770,4800,BIKE,20205936,23240
1,0.00757575757575757576,4350,4400,BIKE,20251464,63490
25,0.00819672131147540984,670,670,FOOT,20099537,111020
25,0.00293255131964809384,1110,1100,FOOT,10013840,59600
12,0.00275482093663911846,320,320,FOOT,20252234,4320
2,0.00900900900900900901,490,490,CAR,20293463,31590
36,0.00331125827814569536,5330,5300,CAR,20205936,22800
14,0.00313479623824451411,780,780,FOOT,20130972,35170
5,0.01204819277108433735,1460,1500,BIKE,20277830,54900
25,0.00293255131964809384,690,690,FOOT,10013840,97090
5,0.00274725274725274725,1200,1200,FOOT,10075828,81700
1,0.00311526479750778816,4230,4200,FOOT,20091005,39200
25,0.00500000000000000000,570,570,FOOT,20232640,102770
25,0.00714285714285714286,1060,1100,FOOT,10035339,73400
1,0.00321543408360128617,690,690,BIKE,20030200,60850
25,0.00467289719626168224,1250,1200,FOOT,10024096,27400
1,0.00362318840579710145,4080,4100,BIKE,20173254,41500
25,0.00869565217391304348,630,630,FOOT,10058306,63270
25,0.00306748466257668712,1410,1400,FOOT,10040350,31700
12,0.01162790697674418605,2790,2800,BIKE,20090689,19280
12,0.01162790697674418605,2790,2800,BIKE,20090689,19280
36,0.00584795321637426901,5340,5300,TRAIN,20267039,30700
12,0.00458715596330275229,2070,2100,FOOT,10022965,6100
25,0.00305810397553516820,730,730,FOOT,20270322,5580
5,0.00304878048780487805,1250,1200,FOOT,20234860,88100
25,0.00293255131964809384,350,350,FOOT,10017321,56750
25,0.01388888888888888889,860,860,FOOT,20282133,70860
14,0.00344827586206896552,1040,1000,FOOT,20250351,210430
5,0.00304878048780487805,1150,1200,FOOT,20234860,87800
25,0.00305810397553516820,580,580,FOOT,20270322,5510
5,0.00574712643678160920,52770,52800,TRAIN,10012762,54800
5,0.00800000000000000000,57450,57400,TRAIN,20091749,139080
25,0.00332225913621262458,330,330,FOOT,20022934,16480
25,0.00332225913621262458,330,330,FOOT,20022934,16480
5,0.00485436893203883495,1060,1100,FOOT,20272313,111850
14,0.00534759358288770053,450,450,FOOT,20228733,29540
25,0.00293255131964809384,590,590,FOOT,10017321,56790
25,0.00531914893617021277,1240,1200,FOOT,10065208,107220
33,0.00485436893203883495,290,290,BIKE,20257321,15790
25,0.00290697674418604651,780,780,FOOT,20227178,86380
2,0.00900900900900900901,480,480,BIKE,20293463,30580
12,0.07142857142857142857,15120,15100,TRAIN,20009735,18000
25,0.00390625000000000000,1240,1200,FOOT,20056588,43300
25,0.00869565217391304348,670,670,FOOT,10058306,53970
9,0.00840336134453781513,1540,1500,FOOT,10015339,17300
14,0.00341296928327645051,880,880,FOOT,20286228,169320
5,0.00331125827814569536,1110,1100,FOOT,10004635,35400
37,0.00274725274725274725,1290,1300,FOOT,20095381,22800
2,0.00467289719626168224,820,820,BIKE,20236037,27420
2,0.00900900900900900901,460,460,FOOT,20293463,30760
5,0.00507614213197969543,1410,1400,FOOT,10054263,15430
1,0.00729927007299270073,1780,1800,FOOT,10013150,7900
2,0.00900900900900900901,460,460,FOOT,20293463,30560
5,0.00285714285714285714,1080,1100,FOOT,20241408,31500
2,0.00900900900900900901,440,440,BIKE,20293463,33840
38,0.00305810397553516820,6060,6100,BIKE,20270322,50510
5,0.00283286118980169972,101800,101800,TRAIN,20112572,128300
38,0.01052631578947368421,1030,1000,CAR,20033808,36390
2,0.00900900900900900901,460,460,CAR,20293463,30560
12,0.01388888888888888889,410,410,FOOT,20282133,76790
1,0.00292397660818713450,790,790,FOOT,10006641,56290
1,0.00591715976331360947,5710,5700,CAR,20276355,100280
9,0.00315457413249211356,8990,9000,CAR,20264648,104500
25,0.00390625000000000000,1120,1100,FOOT,20056588,43200
33,0.00704225352112676056,3150,3200,CAR,20147969,38000
2,0.00531914893617021277,740,740,FOOT,20048728,48720
